resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",42-Submersion
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",43-Ran Off / Left Roadway
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",44-Runaway Or Grade
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",98-Not Applicable
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",99-Other
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",00-Unknown
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",01-Other Motor Vehicle
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",02-Motorcycle
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",03-Pedestrian
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",04-Bicyclist
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",05-Animal
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",06-Railroad Train
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",07-Street Car/Trolley Coach
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",08-All Terrain Vehicle
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",09-Moped (Under 50cc)
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",20-Light Support Pole
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",21-Utility Support Pole
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",22-Guard Rail/Traffic Barrier
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",23-Crash Cushion/Impact Attenuator
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",24-Sign Post
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",25-Tree
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",26-Building / Wall
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",27-Curbing
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",28-Fence
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",29-Bridge Deck Or Parapet
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",30-Raised Traffic Island
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",31-Snow Bank / Drift
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",32-Rock Face
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",33-Ditch
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",34-Culvert
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",35-Fire Hydrant
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",36-Rock Or Debris
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",40-Overturned
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",41-Fire / Explosion
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",42-Submersion
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",43-Ran Off / Left Roadway
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",44-Runaway Or Grade
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",98-Not Applicable
TAS_ENTITY,THIRD_TYPE_OF_COLLISION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes that type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",99-Other
TAS_ENTITY,TOW_INDICATOR,99a. Research Content,"Indicates whether the vehicle was towed from the crash, if applicable.",Y-Yes
TAS_ENTITY,TOW_INDICATOR,99a. Research Content,"Indicates whether the vehicle was towed from the crash, if applicable.",N-No
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,E-East
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,N-North
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,P-Parked/Stationary
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,S-South
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,W-West
TAS_ENTITY,TRAVEL_DIRECTION,99a. Research Content,The alphabetic letter that describes the direction of travel of the vehicle or if the vehicle was parked.,U-Unknown
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,E-East
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,N-North
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,P-Parked/Stationary
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,S-South
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,W-West
TAS_ENTITY,TRAVEL_DIRECTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the direction of travel or parked vehicle.,U-Unknown
TAS_ENTITY,VEHICLE_JURISDICTION,99a. Research Content,"The originating jurisdiction of the vehicle licence plate, if applicable.",
TAS_ENTITY,VEHICLE_MAKE,99a. Research Content,"The vehicle make as shown on registration documents, if applicable.",
TAS_ENTITY,VEHICLE_REGISTRATION_NUMBER,3c. Direct Identifier Internal – replaced,"The vehicle registration number as shown on registration documents, if applicable.",
TAS_ENTITY,VEHICLE_STYLE,99a. Research Content,"The vehicle body style as shown on registration documents, if applicable.",
TAS_ENTITY,VEHICLE_TYPE,99a. Research Content,The numeric code that describes the type of vehicle involved in the crash. ,"00-Unknown
01-Passenger Car Only
02-Passenger Car & Trailer Only
05-Sport Utility Vehicle 
06-Sport Utility Vehicle & Trailer
07-Panel
08-Panel Van <=4500kg & Under & Trailer
20-Single Unit Truck / Light (Pickup Truck)
21-Single Unit Truck / Heavy
30-Comb Unit Truck / Light
31-Comb Unit Truck / Heavy
32-Comb Unit Tractor / Trailer
33-Comb Unit Tractor/ Trailer & Pup
34-Log Truck & Pole Trailer
35-Tow Truck
36-Comb Unit Truck/Pulltrlr/5thwl
40-School Bus (special activity bus)  
41-Public Transit Bus (scheduled bus)
42-Intercity Bus
50-Open Motorcycle
51-Limited speed motorcycle   
52-Bicycle
60-Truck / Camper
61-Truck / Camper / Trailer
62-Motor home
63-Motor Home / Trailer
70-Trailer Only
80-Snowmobile
81-Dune buggy
82-Trail Bike
83-Mini Bike
84-Swamp Buggy
85-Hovercraft
86 Four Wheel Drive Vehicle
87 All Terrain Cycle
90 Farm tractor
91 Rd Const.(Grader"
TAS_ENTITY,VEHICLE_TYPE,99a. Research Content,The numeric code that describes the type of vehicle involved in the crash. ,Paver
TAS_ENTITY,VEHICLE_TYPE,99a. Research Content,The numeric code that describes the type of vehicle involved in the crash. ,"Roller)
92 General Construction
93 Mobile Home - Over Width
94 Crane
97 Three Wheeled Vehicle
98 Not Applicable
99 Other
MD Medical Assist Device"
TAS_ENTITY,VEHICLE_TYPE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the type of vehicle involved in the crash. ,"00-Unknown
01-Passenger Car Only
02-Passenger Car & Trailer Only
05-Sport Utility Vehicle 
06-Sport Utility Vehicle & Trailer
07-Panel
08-Panel Van <=4500kg & Under & Trailer
20-Single Unit Truck / Light (Pickup Truck)
21-Single Unit Truck / Heavy
30-Comb Unit Truck / Light
31-Comb Unit Truck / Heavy
32-Comb Unit Tractor / Trailer
33-Comb Unit Tractor/ Trailer & Pup
34-Log Truck & Pole Trailer
35-Tow Truck
36-Comb Unit Truck/Pulltrlr/5thwl
40-School Bus (special activity bus)  
41-Public Transit Bus (scheduled bus)
42-Intercity Bus
50-Open Motorcycle
51-Limited speed motorcycle   
52-Bicycle
60-Truck / Camper
61-Truck / Camper / Trailer
62-Motor home
63-Motor Home / Trailer
70-Trailer Only
80-Snowmobile
81-Dune buggy
82-Trail Bike
83-Mini Bike
84-Swamp Buggy
85-Hovercraft
86 Four Wheel Drive Vehicle
87 All Terrain Cycle
90 Farm tractor
91 Rd Const.(Grader"
TAS_ENTITY,VEHICLE_TYPE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the type of vehicle involved in the crash. ,Paver
TAS_ENTITY,VEHICLE_TYPE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the type of vehicle involved in the crash. ,"Roller)
92 General Construction
93 Mobile Home - Over Width
94 Crane
97 Three Wheeled Vehicle
98 Not Applicable
99 Other
MD Medical Assist Device"
TAS_ENTITY,VEHICLE_USE,99a. Research Content,The numeric code that describes the vehicle use at the time of the crash. ,"00-Unknown
01-Parked
02-Pleasure/Personal
03-Commercial
04-Driver Training Facility
05-Recreational
06-Emergency
07-Military
08-Taxi
09-Farm Use
11-Government
12-Towing / Towed
13-Stolen
21-Class 1 - Explosives
22-Class 2 - Gasses
23-Class 3 - Flammable Liquids
24-Class 4 - Flammable Solids
25-Class 5 - Oxidizing Substances
26-Class 6 - Poison / Infectious
27-Class 7 - Radioactive Material
28-Class 8 - Corrosive Substances
29-Class 9 - Misc Dangerous Goods
98-Not Applicable
99 Other"
TAS_ENTITY,VEHICLE_USE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the vehicle's use at the time of the crash. ,"00-Unknown
01-Parked
02-Pleasure/Personal
03-Commercial
04-Driver Training Facility
05-Recreational
06-Emergency
07-Military
08-Taxi
09-Farm Use
11-Government
12-Towing / Towed
13-Stolen
21-Class 1 - Explosives
22-Class 2 - Gasses
23-Class 3 - Flammable Liquids
24-Class 4 - Flammable Solids
25-Class 5 - Oxidizing Substances
26-Class 6 - Poison / Infectious
27-Class 7 - Radioactive Material
28-Class 8 - Corrosive Substances
29-Class 9 - Misc Dangerous Goods
98-Not Applicable
99 Other"
TAS_ENTITY,VEHICLE_YEAR,99a. Research Content,The vehicle model year as shown on registration documents.,
TAS_ENTITY,DATA_YR,99c. Popdata Variables (internal use),Internal information added for administrative purposes,
TAS_ENTITY,VERSION_ID,99c. Popdata Variables (internal use),Internal information added for administrative purposes,
TAS_ENTITY,SEQNO,99c. Popdata Variables (internal use),Internal information added for administrative purposes,
TAS_ENTITY,STUDYID,99c. Popdata Variables (internal use),Internal information added for administrative purposes,
TAS_VICTIM,SNAPSHOT_DATE,99a. Research Content,The date the data was captured.,
TAS_VICTIM,ACCIDENT_NUMBER,3c. Direct Identifier Internal – replaced,Unique identifier of a collision report.,
TAS_VICTIM,AGE,6b. Strong Indirect Identifier - excluded,The age of the individual involved at the time of the crash. Newborn to two years of age are recorded as one year of age.,
TAS_VICTIM,AGE_RANGE,99a. Research Content,"The age of the individual involved at the time of the crash, categorized by:
00-03
04-07
08-12
13-15
16-18
19-21
22-25
26-35 
36-45
46-55
56-65
66-75
76-85
86+
Unknown",
TAS_VICTIM,DATE_OF_DEATH,6c. Strong Indirect Identifier - modified,"Indicates the date of which the victim died, if applicable.",
TAS_VICTIM,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Vehicle: 01-18 (allows room for 18 vehicles to be included in one accident)
TAS_VICTIM,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Pedestrian: 30-39 (allows for 9 pedestrians to be included in one accident)
TAS_VICTIM,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Cyclist: 20-29 (allows for 9 cyclists to be included in one accident)
TAS_VICTIM,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Other: 99
TAS_VICTIM,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,F-Female
TAS_VICTIM,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,M-Male
TAS_VICTIM,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,U-Unknown
TAS_VICTIM,INJURY_CLASS,99a. Research Content,The numeric code that describes the extent of the injuries.,00-Unknown
TAS_VICTIM,INJURY_CLASS,99a. Research Content,The numeric code that describes the extent of the injuries.,01-No Apparent Injuries
TAS_VICTIM,INJURY_CLASS,99a. Research Content,The numeric code that describes the extent of the injuries.,02-Mild
TAS_VICTIM,INJURY_CLASS,99a. Research Content,The numeric code that describes the extent of the injuries.,03-Major-Overnight At Hospital
TAS_VICTIM,INJURY_CLASS,99a. Research Content,The numeric code that describes the extent of the injuries.,98-N/A
TAS_VICTIM,INJURY_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the extent of the injuries. ,00-Unknown
TAS_VICTIM,INJURY_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the extent of the injuries. ,01-No Apparent Injuries
TAS_VICTIM,INJURY_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the extent of the injuries. ,02-Mild
TAS_VICTIM,INJURY_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the extent of the injuries. ,03-Major-Overnight At Hospital
TAS_VICTIM,INJURY_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the extent of the injuries. ,98-N/A
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",00-Unknown
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",01-N/A
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",02-Head
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",03-Face / Nose
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",04-Eye
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",05-Neck
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",06-Torso
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",07-Back
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",08-Shoulder / Upper Arm
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",09-Elbow / Lower Arm / Hand
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",10-Abdomen / Pelvis
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",11-Hip / Upper Leg
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",12-Knee / Lower Leg / Foot
TAS_VICTIM,INJURY_LOCATION,99a. Research Content,"The numeric code that describes location of the most severe, obvious injury.",13-Entire Bod
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",00-Unknown
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",01-N/A
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",02-Head
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",03-Face / Nose
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",04-Eye
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",05-Neck
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",06-Torso
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",07-Back
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",08-Shoulder / Upper Arm
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",09-Elbow / Lower Arm / Hand
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",10-Abdomen / Pelvis
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",11-Hip / Upper Leg
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",12-Knee / Lower Leg / Foot
TAS_VICTIM,INJURY_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes location of the most severe, obvious injury.",13-Entire Bod
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",00-Unknown
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",01-N/A
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",02-Abrasion
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",03-Bruises
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",04-Laceration
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",05-Bleeding
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",06-Fracture
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",07-Dislocation
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",08-Burn
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",09-Amputation
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",10-Concussion (Diagnosed)
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",11-Drowning
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",12-Whiplash
TAS_VICTIM,INJURY_TYPE,99a. Research Content,"The numeric code that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",99-Other
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",00-Unknown
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",01-N/A
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",02-Abrasion
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",03-Bruises
